address,country,hs_object_id,industry,phone,raw_email,technical_test___create_date,city,countryTuple
"Caslon   Boulevard, 4611",Ireland,446788,Animal feeds,(+44) 1645 242302,doug_woodcock1888998049@cispeto.com,2021-12-31,Waterford,"('Ireland', 'Waterford')"
"English   Grove, 4359",Ireland,448855,Bakery products,(+44) 7402 730215,drew_andrews1964219114@fuliss.net,2021-10-03,Dublin,"('Ireland', 'Dublin')"
"Berriman  Street, 4411",England,446792,Animal feeds,(+44) 8444 402671,drew_andrews589878729@nanoff.biz,2021-10-28,Winchester,"('England', 'Winchester')"
"Parkfield  Alley, 8260",England,445285,Dairy products,(+44) 2823 043463,eden_hope1176244957@twipet.com,2021-06-22,Plymouth,"('England', 'Plymouth')"
"Gate   Grove, 2914",Ireland,452651,Poultry and fish,(+44) 4160 777608,eden_hope386704130@ovock.tech,2021-06-07,Limerick,"('Ireland', 'Limerick')"
"Armory  Road, 2581",Ireland,445829,Milling,(+44) 6177 012661,eduardo_alexander1034355255@bretoux.com,2021-11-16,Limerick,"('Ireland', 'Limerick')"
"Bacon  Boulevard, 9416",England,445777,Bakery products,(+44) 8425 765648,eduardo_alexander621534835@iatim.tech,2021-10-28,,"('England', nan)"
"Gathorne   Avenue, 2540",Ireland,448904,Meat,(+44) 5253 27148,eduardo_alexander700295303@supunk.biz,2021-08-07,Waterford,"('Ireland', 'Waterford')"
"Anns  Pass, 717",Ireland,446540,Bakery products,(+44) 5171 268305,eduardo_armstrong1028185594@yahoo.com,2021-05-12,Waterford,"('Ireland', 'Waterford')"
"Garfield Tunnel, 2277",England,446935,Meat,(+44) 4101 727387,eduardo_armstrong953688609@supunk.biz,2021-11-26,,"('England', nan)"
"Abbotswell  Lane, 8036",England,462763,Bakery products,(+44) 8768 124834,eduardo_atkinson1933802226@vetan.org,2021-08-30,Milton Keynes,"('England', 'Milton Keynes')"
"Thorndike   Route, 3376",England,445735,Dairy products,(+44) 4273 288324,eduardo_bailey1769091509@naiker.biz,2021-08-14,Oxford,"('England', 'Oxford')"
"Belfort  Boulevard, 3569",England,441296,Animal feeds,(+44) 1662 731808,eduardo_bailey657495307@gembat.biz,2021-05-12,London,"('England', 'London')"
"Dunstans  Grove, 432",Ireland,444245,Dairy products,(+44) 6855 521336,eduardo_butler1350825193@extex.org,2021-03-21,Waterford,"('Ireland', 'Waterford')"
"Magnolia Route, 2979",England,448159,Poultry and fish,(+44) 1633 142241,eduardo_butler326724589@gompie.com,2021-10-05,Oxford,"('England', 'Oxford')"
"Sheffield Alley, 3264",Ireland,457522,Dairy products,(+44) 5025 821135,eduardo_chester1665877651@extex.org,2021-03-25,Dublin,"('Ireland', 'Dublin')"
"Caroline  Lane, 1540",England,448585,Bakery products,(+44) 5727 055830,eduardo_dale1689460418@gompie.com,2021-12-05,London,"('England', 'London')"
"Berriman  Route, 1904",England,445818,Fruit and vegetables,(+44) 5825 863358,eduardo_dale1727192410@guentu.biz,2021-08-21,Plymouth,"('England', 'Plymouth')"
"Thomas More   Drive, 8454",England,446527,Poultry and fish,(+44) 2153 201263,eduardo_dale1754927948@atink.com,2021-08-30,London,"('England', 'London')"
"Buttonwood Rue, 5148",Ireland,449851,Poultry and fish,(+44) 5581 327866,eduardo_durrant383343888@irrepsy.com,2021-12-03,Limerick,"('Ireland', 'Limerick')"
"Chamberlain  Street, 6287",Ireland,450901,Fruit and vegetables,(+44) 4603 537546,eduardo_durrant923030502@infotech44.tech,2021-09-12,,"('Ireland', nan)"
"Commercial  Alley, 1487",England,452151,Bakery products,(+44) 7011 876353,eduardo_duvall156830845@twipet.com,2021-04-26,Oxford,"('England', 'Oxford')"
"East Crossroad, 241",England,448866,Bakery products,(+44) 1265 138462,eduardo_duvall2131118598@typill.biz,2021-10-10,,"('England', nan)"
"Carol   Avenue, 7952",Ireland,441297,Bakery products,(+44) 2476 865637,eduardo_eastwood1887926341@yahoo.com,2021-09-11,Waterford,"('Ireland', 'Waterford')"
"Battersea   Route, 2627",Ireland,446185,Dairy products,(+44) 4038 140506,eduardo_eastwood44575852@infotech44.tech,2021-03-21,Cork,"('Ireland', 'Cork')"
"Hamilton  Tunnel, 6157",Ireland,448402,Bakery products,(+44) 5374 302824,eduardo_forester1578729404@deavo.com,2021-10-28,Waterford,"('Ireland', 'Waterford')"
"Garfield Street, 7631",England,452104,Poultry and fish,(+44) 4083 540563,eduardo_forester1667383207@elnee.tech,2021-08-14,Milton Keynes,"('England', 'Milton Keynes')"
"Durnford  Drive, 3728",England,446939,;Animal feeds;Dairy products;Meat;Milling;Poultry and fish,(+44) 3045 348838,eduardo_glynn1811301568@tonsy.org,2021-12-26,Oxford,"('England', 'Oxford')"
"Westbourne Street, 9820",England,448559,Bakery products,(+44) 6084 365056,eduardo_glynn1842302326@famism.biz,2021-09-22,Oxford,"('England', 'Oxford')"
"Vintners  Lane, 5384",England,449901,Meat,(+44) 6788 414436,eduardo_harrington1368545012@joiniaa.com,2021-05-20,Milton Keynes,"('England', 'Milton Keynes')"
"Linda   Vale, 9925",England,446970,Fruit and vegetables,(+44) 4057 8006,eduardo_harrington855791710@bulaffy.com,2021-03-09,Winchester,"('England', 'Winchester')"
"Woodland Avenue, 4556",England,448005,Fruit and vegetables,(+44) 3201 485820,eduardo_harrison1807274035@sheye.org,2021-05-17,London,"('England', 'London')"
"Canon Route, 7620",Ireland,448452,Dairy products,(+44) 1176 218235,eduardo_harrison834475496@naiker.biz,2021-08-14,Waterford,"('Ireland', 'Waterford')"
"Carlisle  Crossroad, 300",England,446544,Dairy products,(+44) 8077 442706,eduardo_harvey515352269@nanoff.biz,2021-04-19,Plymouth,"('England', 'Plymouth')"
"Beaumont  Tunnel, 9153",England,447101,Fruit and vegetables,(+44) 4508 476663,eduardo_harvey937702816@bulaffy.com,2021-10-26,London,"('England', 'London')"
"Heritage Drive, 4950",England,451951,Dairy products,(+44) 2517 307831,eduardo_hewitt1044545016@eirey.tech,2021-02-21,,"('England', nan)"
"Boadicea   Grove, 6165",Ireland,453552,Bakery products,(+44) 7761 411867,eduardo_hewitt549463362@nimogy.biz,2021-11-24,Limerick,"('Ireland', 'Limerick')"
"Belmont Park Lane, 6207",England,445531,Poultry and fish,(+44) 7164 035242,eduardo_lane1233854583@sheye.org,2021-01-29,Oxford,"('England', 'Oxford')"
"Chart   Crossroad, 8383",Ireland,445950,Meat,(+44) 4225 466220,eduardo_lane1893748962@deavo.com,2021-12-03,,"('Ireland', nan)"
"Westbourne Drive, 4339",Ireland,453002,;Dairy products;Fruit and vegetables;Meat;Poultry and fish,(+44) 5850 843832,eduardo_long1683975626@bretoux.com,2021-10-20,,"(nan, nan)"
"Bacon  Lane, 7028",Ireland,445792,Animal feeds,(+44) 5325 325342,eduardo_newton1743537731@gembat.biz,2021-08-03,Waterford,"('Ireland', 'Waterford')"
"Elystan  Vale, 3968",England,449667,Fruit and vegetables,(+44) 2635 11637,eduardo_newton252908741@bretoux.com,2021-04-30,Plymouth,"('England', 'Plymouth')"
"Sherwood  Way, 9248",Ireland,448706,Dairy products,(+44) 6540 585658,eduardo_palmer275597372@kideod.biz,2021-07-12,Dublin,"('Ireland', 'Dublin')"
"Baynes  Way, 8792",England,446964,Fruit and vegetables,(+44) 8424 082450,eduardo_palmer464372168@gompie.com,2021-11-20,London,"('England', 'London')"
"Lake Road, 995",England,446471,Milling,(+44) 6288 220735,eduardo_parker1237353082@deavo.com,2021-04-09,Milton Keynes,"('England', 'Milton Keynes')"
"Jackson Crossroad, 4487",England,452452,Milling,(+44) 2128 114108,eduardo_parker2136062544@nickia.com,2021-01-29,London,"('England', 'London')"
"Endsleigh  Street, 7091",Ireland,448202,Fruit and vegetables,(+44) 5534 861026,eduardo_parker432612573@extex.org,2021-07-15,Waterford,"('Ireland', 'Waterford')"
"Egerton  Walk, 3189",England,448589,Bakery products,(+44) 5174 583486,eduardo_paterson1783586831@typill.biz,2021-02-28,Oxford,"('England', 'Oxford')"
"Parkfields Road, 2800",England,449702,Fruit and vegetables,(+44) 7115 704842,eduardo_paterson930636415@dionrab.com,2021-08-08,Milton Keynes,"('England', 'Milton Keynes')"
"Rivervalley Street, 2401",England,459771,Milling,(+44) 8020 34358,eduardo_pickard944973446@deavo.com,2021-10-18,Oxford,"('England', 'Oxford')"
"Bingham   Boulevard, 5368",England,446534,;Dairy products;Fruit and vegetables;Poultry and fish,(+44) 1660 817711,eduardo_quinn1602340966@famism.biz,2021-09-15,Oxford,"('England', 'Oxford')"
"Blake  Alley, 1709",England,463754,Animal feeds,(+44) 4367 085288,eduardo_rees526474749@typill.biz,2021-09-03,Plymouth,"('England', 'Plymouth')"
"Beaconsfield  Alley, 2528",England,451701,Milling,(+44) 7861 384345,eduardo_rehman529212407@acrit.org,2021-08-12,Oxford,"('England', 'Oxford')"
"Balham   Hill, 8427",Ireland,444830,Animal feeds,(+44) 1071 467122,eduardo_rehman678054320@deons.tech,2021-09-24,Limerick,"('Ireland', 'Limerick')"
"Bendmore  Pass, 7158",England,454001,Poultry and fish,(+44) 4503 80632,eduardo_rixon1212080702@guentu.biz,2021-01-31,Milton Keynes,"('England', 'Milton Keynes')"
"Arbutus   Hill, 2487",England,445733,Fruit and vegetables,(+44) 6481 408866,eduardo_rixon167152827@joiniaa.com,2021-04-30,Plymouth,"('England', 'Plymouth')"
"Cheltenham  Walk, 6156",Ireland,446985,Meat,(+44) 2128 476517,eduardo_robertson1195521659@irrepsy.com,2021-02-11,Dublin,"('Ireland', 'Dublin')"
"Canon Road, 2667",Ireland,448863,Poultry and fish,(+44) 2518 167538,eduardo_robertson1991221913@bulaffy.com,2021-09-24,Dublin,"('Ireland', 'Dublin')"
"Norfolk  Way, 1215",England,445789,Milling,(+44) 5886 005655,eduardo_rycroft1261057076@brety.org,2021-08-30,Milton Keynes,"('England', 'Milton Keynes')"
"Sundown Street, 951",Ireland,453251,Milling,(+44) 6055 487204,eduardo_rycroft1781184712@womeona.net,2021-04-01,Waterford,"('Ireland', 'Waterford')"
"Oxford Route, 720",England,445979,Fruit and vegetables,(+44) 5513 637615,eduardo_scott380367014@qater.org,2021-06-28,Plymouth,"('England', 'Plymouth')"
"Jackson Lane, 2410",England,445996,Meat,(+44) 6586 750805,eduardo_scott453922312@irrepsy.com,2021-05-24,Oxford,"('England', 'Oxford')"
"Sheraton   Hill, 6169",Ireland,447016,Poultry and fish,(+44) 3111 545561,eduardo_stevens1359003935@nimogy.biz,2021-02-06,Waterford,"('Ireland', 'Waterford')"
"Lake Hill, 6630",England,445796,Milling,(+44) 7283 360083,eduardo_stevens739105595@tonsy.org,2021-01-20,,"('England', nan)"
"Emden   Rue, 9540",Ireland,450351,Meat,(+44) 7205 726632,eduardo_stewart1901621120@deons.tech,2021-06-03,Cork,"('Ireland', 'Cork')"
"Durweston   Vale, 4378",Ireland,452451,Milling,(+44) 1211 864483,eduardo_stewart489859739@bretoux.com,2021-02-05,Cork,"('Ireland', 'Cork')"
"Waldram Park  Tunnel, 5562",England,446169,Poultry and fish,(+44) 5037 363347,eduardo_stone1459799413@fuliss.net,2021-07-30,,"('England', nan)"
"Calvin   Vale, 8102",England,445291,Milling,(+44) 3512 661640,eduardo_stone1891525692@gembat.biz,2021-07-21,Milton Keynes,"('England', 'Milton Keynes')"
"Arundel   Walk, 3806",England,453601,Dairy products,(+44) 7187 052403,eduardo_tailor797733740@ubusive.com,2021-05-22,Winchester,"('England', 'Winchester')"
"Carol   Pass, 8234",Ireland,448865,Poultry and fish,(+44) 6864 826383,eduardo_tailor846422202@deons.tech,2021-10-15,Limerick,"('Ireland', 'Limerick')"
"Under  Rue, 2099",Ireland,445783,Milling,(+44) 8832 832873,eduardo_tate235804493@nickia.com,2021-11-02,Cork,"('Ireland', 'Cork')"
"Elba  Pass, 3502",England,446910,Meat,(+44) 7042 254600,eduardo_tate264268855@ovock.tech,2021-04-11,London,"('England', 'London')"
"Clarges   Way, 5738",England,455401,Milling,(+44) 7488 516515,eduardo_thornton1009592978@naiker.biz,2021-12-23,London,"('England', 'London')"
"Longleigh   Hill, 6945",Ireland,452301,Milling,(+44) 7843 663618,eduardo_thornton1538140776@liret.org,2021-12-31,Waterford,"('Ireland', 'Waterford')"
"Arline    Grove, 787",Ireland,446180,Milling,(+44) 2735 401646,eduardo_thornton1638642069@sveldo.biz,2021-11-30,Waterford,"('Ireland', 'Waterford')"
"Birkbeck  Rue, 548",Ireland,445739,Milling,(+44) 1536 271367,eduardo_turner1933290774@cispeto.com,2021-01-04,Dublin,"('Ireland', 'Dublin')"
"Abourne   Grove, 2191",England,445738,Milling,(+44) 3183 532872,eduardo_turner1966722757@sveldo.biz,2021-02-12,,"('England', nan)"
"Ensign   Hill, 7094",Ireland,446980,Fruit and vegetables,(+44) 1285 615846,eduardo_victor127424929@muall.tech,2021-08-04,Limerick,"('Ireland', 'Limerick')"
"Blackwall  Vale, 7964",England,446945,Meat,(+44) 2025 626502,eduardo_victor1802160235@jiman.org,2021-11-13,London,"('England', 'London')"
"Bell    Boulevard, 4170",England,451651,Poultry and fish,(+44) 6441 444387,eduardo_walsh1652087342@supunk.biz,2021-10-11,Winchester,"('England', 'Winchester')"
"Coal Wharf  Road, 207",England,449253,Fruit and vegetables,(+44) 2342 718365,eduardo_walsh989113245@hourpy.biz,2021-08-24,Winchester,"('England', 'Winchester')"
"Balfour    Rue, 4968",Ireland,446923,Milling,(+44) 5272 332483,eduardo_white1011910651@bungar.biz,2021-10-29,Dublin,"('Ireland', 'Dublin')"
"Hamilton  Alley, 1531",Ireland,455302,Animal feeds,(+44) 7517 877405,eduardo_white263606621@twipet.com,2021-10-01,Dublin,"('Ireland', 'Dublin')"
"Sundown Rue, 5442",England,447061,Milling,(+44) 8340 770566,eileen_brown1471694044@bungar.biz,2021-09-25,Oxford,"('England', 'Oxford')"
"Dunstans  Street, 5944",England,450002,Dairy products,(+44) 6612 677686,eileen_brown1917156429@grannar.com,2021-03-06,Winchester,"('England', 'Winchester')"
"Hickory   Walk, 2981",Ireland,448864,Dairy products,(+44) 7122 443445,eileen_grey1796753142@muall.tech,2021-02-08,,"('Ireland', nan)"
"Boleyn  Alley, 1518",England,451901,Poultry and fish,(+44) 3353 335758,eileen_grey398291652@tonsy.org,2021-06-26,London,"('England', 'London')"
"Bethwin  Drive, 6591",England,445714,Poultry and fish,(+44) 7675 753835,eileen_preston152086897@guentu.biz,2021-03-26,Winchester,"('England', 'Winchester')"
"Comet House  Boulevard, 8877",England,446793,Meat,(+44) 7577 56075,eileen_preston1965497092@hourpy.biz,2021-04-06,Oxford,"('England', 'Oxford')"
"Baylis  Pass, 8571",England,452951,Meat,(+44) 8677 385181,eileen_victor563963140@vetan.org,2021-06-11,Oxford,"('England', 'Oxford')"
"Elia   Hill, 2015",England,446497,Bakery products,(+44) 4126 330270,eileen_victor87838648@jiman.org,2021-04-14,London,"('England', 'London')"
"Adderley   Route, 4199",England,463152,Meat,(+44) 4587 220245,elena_archer949699636@eirey.tech,2021-04-19,Winchester,"('England', 'Winchester')"
"Kingly  Grove, 2392",England,446466,Bakery products,(+44) 7006 308625,elena_dixon350741237@nanoff.biz,2021-03-22,,"('England', nan)"
"Union  Vale, 2059",Ireland,452201,Milling,(+44) 2415 625411,elena_dixon423421711@gembat.biz,2021-12-27,Cork,"('Ireland', 'Cork')"
"Union  Tunnel, 9012",Ireland,444500,Dairy products,(+44) 6366 460407,elena_wilson102635448@sheye.org,2021-02-19,Cork,"('Ireland', 'Cork')"
"Thrale   Pass, 5818",England,445995,Meat,(+44) 8026 477518,elena_wilson107599728@joiniaa.com,2021-09-05,Milton Keynes,"('England', 'Milton Keynes')"
"Camelot   Walk, 6431",Ireland,446437,Bakery products,(+44) 3251 216775,elijah_anderson379286040@sheye.org,2021-03-12,Cork,"('Ireland', 'Cork')"
"Gatonby   Pass, 7968",England,449603,Fruit and vegetables,(+44) 5520 164188,elijah_anderson654551866@infotech44.tech,2021-01-05,,"('England', nan)"
"Buttonwood Pass, 2486",Ireland,451801,Bakery products,(+44) 6635 541220,elijah_archer1291812833@hourpy.biz,2021-11-17,Dublin,"('Ireland', 'Dublin')"
"Longmoore   Route, 9536",England,446017,Milling,(+44) 3105 215244,elijah_archer1511136729@irrepsy.com,2021-02-12,Plymouth,"('England', 'Plymouth')"
"Kimberley  Road, 4206",England,448007,Bakery products,(+44) 6254 236608,elijah_atkinson1472474188@corti.com,2021-03-29,Oxford,"('England', 'Oxford')"
"Bloomsbury  Lane, 1383",England,448553,Animal feeds,(+44) 3887 401154,elijah_atkinson1926359992@nanoff.biz,2021-09-07,,"('England', nan)"
"Castile  Lane, 5229",England,445540,Milling,(+44) 6842 083538,elijah_bullock1129148971@bungar.biz,2021-03-03,Plymouth,"('England', 'Plymouth')"
"Cave   Hill, 1340",England,446178,Meat,(+44) 3303 150281,elijah_bullock710626032@nickia.com,2021-09-24,,"('England', nan)"
"Hampden  Street, 3562",England,446920,Poultry and fish,(+44) 7207 330508,elijah_edwards1853949354@iatim.tech,2021-10-04,Milton Keynes,"('England', 'Milton Keynes')"
"Adelaide  Grove, 1073",Ireland,446999,Animal feeds,(+44) 5666 840550,elijah_edwards703602954@vetan.org,2021-02-02,Cork,"('Ireland', 'Cork')"
"West Tunnel, 7649",England,446974,Meat,(+44) 6452 016413,elijah_edwards948321580@supunk.biz,2021-11-06,,"('England', nan)"
"Carolina  Road, 1058",Ireland,451158,Milling,(+44) 7284 558177,elijah_evans1080768298@guentu.biz,2021-08-11,,"('Ireland', nan)"
"Emily  Lane, 6039",Ireland,446045,Meat,(+44) 6728 262304,elijah_evans449044703@mafthy.com,2021-08-25,Waterford,"('Ireland', 'Waterford')"
"Caedmon  Drive, 730",England,447018,Animal feeds,(+44) 7263 423300,elijah_evans471466397@atink.com,2021-08-15,Winchester,"('England', 'Winchester')"
"Fieldstone Boulevard, 1385",Ireland,449651,Meat,(+44) 3045 001185,elijah_graves260436832@vetan.org,2021-06-21,Dublin,"('Ireland', 'Dublin')"
"Durham Avenue, 2450",England,447058,Fruit and vegetables,(+44) 5737 17584,elijah_graves704444837@ubusive.com,2021-01-11,Plymouth,"('England', 'Plymouth')"
"Mariner  Rue, 9158",England,453401,Fruit and vegetables,(+44) 7280 438324,elijah_holt1615446035@extex.org,2021-03-30,Oxford,"('England', 'Oxford')"
"Clerkenwell Alley, 2379",England,445516,Meat,(+44) 2655 818582,elijah_holt753797542@womeona.net,2021-06-11,,"('England', nan)"
"Bacton   Drive, 2168",Ireland,447301,Milling,(+44) 6512 535615,elijah_howard2104464555@cispeto.com,2021-12-14,Waterford,"('Ireland', 'Waterford')"
"Queensberry  Hill, 3978",England,445790,Fruit and vegetables,(+44) 1354 318615,elijah_howard278649539@tonsy.org,2021-07-15,London,"('England', 'London')"
"Fairholt   Vale, 8743",England,460686,Dairy products,(+44) 1721 73667,elijah_huggins1058412915@corti.com,2021-06-12,Oxford,"('England', 'Oxford')"
"Ensign   Street, 3861",England,451656,Bakery products,(+44) 8853 261343,elijah_knight1105440569@nanoff.biz,2021-02-24,Oxford,"('England', 'Oxford')"
"Wadham  Tunnel, 266",England,444825,Meat,(+44) 5068 150784,elijah_knight1458795767@vetan.org,2021-12-06,Plymouth,"('England', 'Plymouth')"
"Oxford Road, 21",England,449554,Fruit and vegetables,(+44) 7570 540773,elijah_lewis1612749036@famism.biz,2021-06-16,Winchester,"('England', 'Winchester')"
"Blackwall  Road, 2949",Ireland,441288,Animal feeds,(+44) 1643 760204,elijah_lewis1680304150@sheye.org,2021-01-05,Dublin,"('Ireland', 'Dublin')"
"East Drive, 7256",Ireland,446921,Dairy products,(+44) 1020 856234,elijah_martin427256574@mafthy.com,2021-06-24,Cork,"('Ireland', 'Cork')"
"English   Grove, 4515",Ireland,446186,Bakery products,(+44) 8452 071225,elijah_martin840192470@acrit.org,2021-01-31,Waterford,"('Ireland', 'Waterford')"
"Bempton   Drive, 1491",Ireland,441287,Bakery products,(+44) 8778 666187,elijah_mills312229401@typill.biz,2021-10-15,Limerick,"('Ireland', 'Limerick')"
"Champion  Street, 6345",England,452102,Bakery products,(+44) 8353 44658,elijah_mills437045043@gembat.biz,2021-01-14,Winchester,"('England', 'Winchester')"
"Bethwin  Route, 5574",England,446989,Milling,(+44) 4886 322372,elijah_mills613585660@famism.biz,2021-08-03,Oxford,"('England', 'Oxford')"
"Black Swan  Street, 1282",England,461707,Animal feeds,(+44) 4274 462212,elijah_moore418300160@naiker.biz,2021-05-18,Oxford,"('England', 'Oxford')"
"Abourne   Route, 347",England,446926,Poultry and fish,(+44) 3332 274414,elijah_payne2035231373@deons.tech,2021-07-04,,"('England', nan)"
"Belmore  Hill, 5556",England,445517,Dairy products,(+44) 4007 353538,elijah_payne558157134@irrepsy.com,2021-05-14,Oxford,"('England', 'Oxford')"
"Under  Lane, 4482",England,448860,Dairy products,(+44) 2553 158046,elijah_ralph1901545639@gmail.com,2021-12-19,Winchester,"('England', 'Winchester')"
"Hickory   Street, 3408",Ireland,445780,Milling,(+44) 5030 248508,elijah_ralph1993746308@deavo.com,2021-07-15,Limerick,"('Ireland', 'Limerick')"
